symbol,range_minutes,atr_stop_fraction,relative_volume_min,training_selection_score,robust_score,train_start,train_end,train_starting_balance,train_ending_balance,train_net_profit,train_return_percent,train_max_drawdown_percent,train_trades,train_wins,train_losses,train_win_rate_percent,train_profit_factor,train_total_r,train_average_r,train_sharpe,train_skipped_below_broker_minimum,train_minimum_lot_fallbacks,validation_start,validation_end,validation_starting_balance,validation_ending_balance,validation_net_profit,validation_return_percent,validation_max_drawdown_percent,validation_trades,validation_wins,validation_losses,validation_win_rate_percent,validation_profit_factor,validation_total_r,validation_average_r,validation_sharpe,validation_skipped_below_broker_minimum,validation_minimum_lot_fallbacks,full_start,full_end,full_starting_balance,full_ending_balance,full_net_profit,full_return_percent,full_max_drawdown_percent,full_trades,full_wins,full_losses,full_win_rate_percent,full_profit_factor,full_total_r,full_average_r,full_sharpe,full_skipped_below_broker_minimum,full_minimum_lot_fallbacks
GBPUSD,60,0.2,1.0,6.912824382968321,-1000002.482,2026-05-08,2026-06-18,300.0,313.47057142857136,13.470571428571361,4.490190476190459,1.4460428746591656,7,5,2,71.42857142857143,3.92874891290857,5.043097509095116,0.7204425012993022,3.659993762161893,0,0,2026-06-19,2026-07-07,300.0,292.5540000000006,-7.445999999999401,-2.4819999999997955,2.5405714285713357,5,1,4,20.0,0.26611472501482664,-2.925892248238011,-0.5851784496476022,-5.812137506205133,0,0,2026-05-08,2026-07-07,300.0,306.02457142857196,6.02457142857196,2.008190476190652,3.8422808995323106,12,6,6,50.0,1.4085721482687668,2.117205260857104,0.17643377173809202,1.2353338071033502,0,0
USDCHF,60,0.2,0.75,-1.1297367518312655,-1000002.4877142857,2026-05-08,2026-06-18,300.0,300.312857142858,0.31285714285797894,0.10428571428600097,3.553952380952239,23,9,14,39.130434782608695,1.009860867216017,-0.04688533293061259,-0.002038492736113591,0.1303362014720286,0,0,2026-06-19,2026-07-07,300.0,292.53685714285785,-7.463142857142145,-2.487714285714049,3.769428571428591,10,4,6,40.0,0.5539903698391923,-2.5623150313496112,-0.2562315031349611,-3.4737375069204655,0,0,2026-05-08,2026-07-07,300.0,292.84971428571583,-7.150285714284166,-2.383428571428059,6.080658864164983,33,13,20,39.39393939393939,0.8524506075667571,-2.6092003642802237,-0.07906667770546133,-0.9117623223000222,0,0
EURUSD,30,0.2,0.75,-1000000000.0,-1000002.5276190477,2026-05-08,2026-06-18,300.0,292.28514285714033,-7.714857142859671,-2.5716190476198886,5.370142857143341,20,5,15,25.0,0.7997433938755143,-3.4505713687079407,-0.17252856843539705,-1.132477960938338,0,0,2026-06-19,2026-07-07,300.0,292.41714285714266,-7.5828571428573355,-2.527619047619112,2.527619047619112,7,2,5,28.57142857142857,0.3713879677877513,-2.8292078797820617,-0.40417255425458026,-5.311622388571164,0,0,2026-05-08,2026-07-07,300.0,286.6597142857115,-13.340285714288484,-4.44676190476283,5.370142857143341,27,7,20,25.925925925925924,0.7256794707589173,-6.279779248490002,-0.23258441661074084,-1.6333995449546264,0,0
AUDUSD,5,0.2,1.25,0.6858232995704506,-1000002.5375714286,2026-05-08,2026-06-18,300.0,303.6925714285713,3.6925714285712843,1.2308571428570891,2.5425558689759242,5,1,4,20.0,1.3448607108549349,1.4625264184684794,0.2925052836936959,0.7614618420063065,0,0,2026-06-19,2026-07-07,300.0,292.38728571428555,-7.612714285714446,-2.5375714285714834,2.537571428571482,3,0,3,0.0,0.0,-3.004659832246112,-1.0015532774153708,-8.313945760102108,0,0,2026-05-08,2026-07-07,300.0,296.0798571428569,-3.920142857143105,-1.306714285714372,4.985538500047484,8,1,7,12.5,0.7860200715839553,-1.5421334137776328,-0.1927666767222041,-0.531555333227646,0,0
EURUSD,30,0.1,1.25,-1000000000.0,-1000002.565,2026-05-08,2026-06-18,300.0,277.9756428571402,-22.0243571428598,-7.341452380953262,7.341452380953266,6,0,6,0.0,0.0,-8.308639620605096,-1.3847732701008493,-7.06008386963445,0,0,2026-06-19,2026-07-07,300.0,292.30499999999995,-7.69500000000005,-2.5650000000000173,2.5650000000000164,2,0,2,0.0,0.0,-2.7218155197657534,-1.3609077598828767,-6.154755544289798,0,0,2026-05-08,2026-07-07,300.0,271.1206428571401,-28.879357142859874,-9.626452380953287,9.626452380953292,8,0,8,0.0,0.0,-11.030455140370849,-1.3788068925463561,-6.90272236004248,0,0
EURUSD,15,0.05,1.25,-1000000000.0,-1000002.581154762,2026-05-08,2026-06-18,300.0,279.396214285712,-20.603785714287994,-6.867928571429327,6.867928571429331,5,0,5,0.0,0.0,-7.440665807987482,-1.4881331615974964,-5.734701295146326,0,0,2026-06-19,2026-07-07,300.0,292.2565357142848,-7.74346428571522,-2.581154761905069,2.581154761905073,2,0,2,0.0,0.0,-2.680819912152619,-1.3404099560763094,-6.230644674088232,0,0,2026-05-08,2026-07-07,300.0,272.3194285714254,-27.68057142857458,-9.226857142858192,9.226857142858194,7,0,7,0.0,0.0,-10.1214857201401,-1.4459265314485859,-5.873944606094702,0,0
US100,60,0.05,1.0,-1000000000.0,-1000002.5944441666,2026-05-08,2026-06-18,300.0,239.4446664285716,-60.555333571428406,-20.185111190476135,20.185111190476135,14,1,13,7.142857142857142,0.2050480357840743,-22.419011901270384,-1.6013579929478845,-5.088443350053124,0,0,2026-06-19,2026-07-07,300.0,292.2166674999999,-7.7833325000000855,-2.5944441666666984,2.5944441666666953,2,0,2,0.0,0.0,-2.8799273875916898,-1.4399636937958449,-6.840932004015099,0,0,2026-05-08,2026-07-07,300.0,233.29971464285725,-66.70028535714275,-22.23342845238091,22.233428452380917,16,1,15,6.25,0.18974174838084515,-25.298939288862073,-1.5811837055538795,-4.791315019524922,0,0
US100,30,0.2,1.0,-1000000000.0,-1000002.6138852381,2026-05-08,2026-06-18,300.0,268.62207,-31.377929999999992,-10.459309999999999,10.459309999999999,14,0,14,0.0,0.0,-13.21795342210169,-0.9441395301501208,-13.854608121005542,0,0,2026-06-19,2026-07-07,300.0,292.1583442857143,-7.841655714285707,-2.613885238095237,2.6138852380952358,4,0,4,0.0,0.0,-4.000000000000009,-1.0000000000000022,-10.728584582906596,0,0,2026-05-08,2026-07-07,300.0,262.24725428571435,-37.75274571428565,-12.584248571428546,12.58424857142855,18,0,18,0.0,0.0,-17.217953422101697,-0.9565529678945387,-13.106252688616506,0,0
GBPUSD,5,0.2,1.0,3.182488489554242,-1000002.6173333334,2026-05-08,2026-06-18,300.0,310.0978571428567,10.097857142856697,3.3659523809522307,2.30267880731666,14,5,9,35.714285714285715,1.6224736911628421,3.189733445925955,0.22783810328042536,1.8755851782152968,0,0,2026-06-19,2026-07-07,300.0,292.14800000000025,-7.851999999999748,-2.6173333333332494,3.343904761904753,6,1,5,16.666666666666664,0.3653410927901943,-3.2093944538765564,-0.5348990756460927,-4.773899555776352,0,0,2026-05-08,2026-07-07,300.0,302.24585714285695,2.2458571428569485,0.7486190476189813,5.463202461735704,20,6,14,30.0,1.0785425586658541,-0.019661007950601064,-0.0009830503975300532,0.37703085022867083,0,0
BTCUSD,30,0.05,1.25,-1000000000.0,-1000002.6442838095,2026-05-08,2026-06-18,300.0,279.02146642857116,-20.97853357142884,-6.992844523809616,6.992844523809613,7,0,7,0.0,0.0,-8.525237635654184,-1.2178910908077405,-7.9480380331529386,0,0,2026-06-19,2026-07-07,300.0,292.0671485714287,-7.932851428571325,-2.644283809523773,2.6442838095237753,3,0,3,0.0,0.0,-3.42552122460826,-1.1418404082027533,-8.243519475955182,0,0,2026-05-08,2026-07-07,300.0,271.08861499999983,-28.911385000000166,-9.63712833333339,9.63712833333339,10,0,10,0.0,0.0,-11.950758860262445,-1.1950758860262445,-8.104740842715428,0,0
BTCUSD,30,0.05,1.5,-1000000000.0,-1000002.6442838095,2026-05-08,2026-06-18,300.0,279.02146642857116,-20.97853357142884,-6.992844523809616,6.992844523809613,7,0,7,0.0,0.0,-8.525237635654184,-1.2178910908077405,-7.9480380331529386,0,0,2026-06-19,2026-07-07,300.0,292.0671485714287,-7.932851428571325,-2.644283809523773,2.6442838095237753,3,0,3,0.0,0.0,-3.42552122460826,-1.1418404082027533,-8.243519475955182,0,0,2026-05-08,2026-07-07,300.0,271.08861499999983,-28.911385000000166,-9.63712833333339,9.63712833333339,10,0,10,0.0,0.0,-11.950758860262445,-1.1950758860262445,-8.104740842715428,0,0
AUDUSD,5,0.15,1.25,2.747609835461861,-1000002.6670714286,2026-05-08,2026-06-18,300.0,308.4925714285706,8.492571428570614,2.8308571428568685,2.503985491051889,5,1,4,20.0,1.7931476144731537,3.2833685579577567,0.6566737115915513,1.306868119857976,0,0,2026-06-19,2026-07-07,300.0,291.9987857142858,-8.001214285714184,-2.6670714285713992,2.667071428571395,3,0,3,0.0,0.0,-2.9999999999999742,-0.9999999999999915,-8.333247228058454,0,0,2026-05-08,2026-07-07,300.0,300.49135714285643,0.4913571428564296,0.1637857142854804,5.03268983059809,8,1,7,12.5,1.0262636443812818,0.2833685579577827,0.03542106974472284,0.13776720472785908,0,0
US100,5,0.1,1.0,-1000000000.0,-1000002.691182381,2026-05-08,2026-06-18,300.0,272.59464499999956,-27.40535500000044,-9.13511833333348,11.300852885409709,17,2,15,11.76470588235294,0.40592781200551686,-10.004978691544572,-0.5885281583261514,-4.552064221945159,0,0,2026-06-19,2026-07-07,300.0,291.9264528571428,-8.073547142857194,-2.691182380952395,2.691182380952398,3,0,3,0.0,0.0,-3.000000000000007,-1.0000000000000024,-9.190937515865807,0,0,2026-05-08,2026-07-07,300.0,265.9670407142853,-34.032959285714696,-11.344319761904897,13.457398724950536,20,2,18,10.0,0.3549349769882643,-13.00497869154458,-0.650248934577229,-4.809373744555401,0,0
US100,15,0.075,1.0,4.331880415674131,-1000002.7158539286,2026-05-08,2026-06-18,300.0,320.5012714285708,20.501271428570817,6.833757142856944,8.262959464285718,15,1,14,6.666666666666667,1.390159085317187,11.229150604803868,0.7486100403202579,1.0468244399676179,0,0,2026-06-19,2026-07-07,300.0,291.8524382142857,-8.147561785714288,-2.7158539285714323,2.715853928571429,4,1,3,25.0,0.029943820680985053,-3.0614549488263165,-0.7653637372065791,-8.820717894028121,0,0,2026-05-08,2026-07-07,300.0,311.7396241071422,11.73962410714222,3.9132080357140664,10.486094727463747,19,2,17,10.526315789473683,1.1907050087557345,8.167695655977552,0.4298787187356606,0.6398698435016484,0,0
ETHUSD,60,0.1,1.25,-1000000000.0,-1000002.7289280952,2026-05-08,2026-06-18,300.0,289.2071964285715,-10.792803571428522,-3.597601190476174,4.267513199981013,6,1,5,16.666666666666664,0.31904898928296804,-3.6729422081700682,-0.6121570346950114,-3.589570216339848,0,0,2026-06-19,2026-07-07,300.0,291.8132157142857,-8.186784285714282,-2.7289280952380923,2.728928095238094,2,0,2,0.0,0.0,-2.770224171539971,-1.3851120857699855,-6.216931637174079,0,0,2026-05-08,2026-07-07,300.0,281.39795285714285,-18.602047142857145,-6.200682380952383,6.852505262253454,8,1,7,12.5,0.2137382252594966,-6.443166379710039,-0.8053957974637549,-4.428527227807028,0,0
USDCAD,60,0.15,1.0,3.886907350912275,-1000002.7554761905,2026-05-08,2026-06-18,300.0,313.7994642857129,13.799464285712872,4.59982142857096,3.605163103560158,14,5,9,35.714285714285715,1.5488930085873693,5.071452542793569,0.36224661019954063,1.744905206391182,0,0,2026-06-19,2026-07-07,300.0,291.73357142857105,-8.266428571428946,-2.7554761904763136,2.86214285714279,4,1,3,25.0,0.03726811413353442,-2.878964716053519,-0.7197411790133798,-7.925092788849993,0,0,2026-05-08,2026-07-07,300.0,305.533035714284,5.533035714283983,1.844345238094669,4.521430423646108,18,6,12,33.33333333333333,1.164053772151309,2.19248782674005,0.12180487926333611,0.6374165244516885,0,0
US100,5,0.075,1.0,-1000000000.0,-1000002.7615017857,2026-05-08,2026-06-18,300.0,272.9487289285709,-27.051271071429085,-9.017090357143031,13.172535290942857,17,2,15,11.76470588235294,0.509409900499279,-10.16502304393827,-0.5979425319963688,-3.122119280764616,0,0,2026-06-19,2026-07-07,300.0,291.71549464285727,-8.284505357142734,-2.7615017857142488,2.7615017857142448,3,0,3,0.0,0.0,-2.9999999999999574,-0.9999999999999858,-9.266018445708713,0,0,2026-05-08,2026-07-07,300.0,265.7867324999996,-34.21326750000043,-11.404422500000145,15.450831271983706,20,2,18,10.0,0.4508503643145856,-13.165023043938227,-0.6582511521969113,-3.4077544416699053,0,0
USDCAD,60,0.2,1.0,6.2218586857459215,-1000002.7821428571,2026-05-08,2026-06-18,300.0,317.62214285714276,17.622142857142762,5.874047619047595,1.6663005659040493,14,7,7,50.0,1.9310162647647429,6.523649078533882,0.4659749341809916,2.5804498440755514,0,0,2026-06-19,2026-07-07,300.0,291.6535714285708,-8.346428571429215,-2.782142857143066,2.8621428571429233,4,1,3,25.0,0.027951085600149368,-2.9092235370402766,-0.7273058842600691,-8.034563483767062,0,0,2026-05-08,2026-07-07,300.0,309.27571428571355,9.275714285713548,3.091904761904507,3.6145061449232774,18,8,10,44.44444444444444,1.3371235721702834,3.614425541493606,0.200801418971867,1.1519864631296102,0,0
ETHUSD,5,0.075,0.75,-1000000000.0,-1000002.7821733333,2026-05-08,2026-06-18,300.0,267.9491601785714,-32.05083982142861,-10.683613273809534,13.545908630952377,22,1,21,4.545454545454546,0.48920391986843903,-10.626954603313738,-0.4830433910597154,-2.3654711230325005,0,0,2026-06-19,2026-07-07,300.0,291.6534799999999,-8.346520000000112,-2.782173333333371,4.959954317266433,9,1,8,11.11111111111111,0.6523285785931692,-2.6969671845955774,-0.2996630205106197,-1.8512631799820385,0,0,2026-05-08,2026-07-07,300.0,260.5504880357142,-39.44951196428582,-13.149837321428603,13.545908630952377,31,2,29,6.451612903225806,0.5311438882770555,-13.323921787909315,-0.429803928642236,-2.2384990427332845,0,0
USDCAD,5,0.2,1.0,-1000000000.0,-1000002.794,2026-05-08,2026-06-18,300.0,297.42785714285884,-2.5721428571411593,-0.8573809523803821,5.02073261523051,15,4,11,26.666666666666668,0.911949531750548,-1.1460711261998977,-0.07640474174665984,-0.31696692316849856,0,0,2026-06-19,2026-07-07,300.0,291.61800000000085,-8.381999999999152,-2.793999999999719,2.7939999999997176,6,1,5,16.666666666666664,0.40350128095649135,-3.0394190871366686,-0.5065698478561115,-4.294283010815406,0,0,2026-05-08,2026-07-07,300.0,289.0458571428597,-10.954142857140312,-3.651380952380101,5.730999982760976,21,5,16,23.809523809523807,0.746807815115833,-4.185490213336566,-0.1993090577779317,-1.2434584520062308,0,0
AUDUSD,5,0.1,1.25,5.992764824909504,-1000002.8002380952,2026-05-08,2026-06-18,300.0,316.77207142857134,16.772071428571337,5.590690476190452,2.835294019698357,5,1,4,20.0,2.394427255613476,6.925052836937053,1.3850105673874107,1.741365170138052,0,0,2026-06-19,2026-07-07,300.0,291.59928571428554,-8.400714285714457,-2.80023809523815,2.8002380952381523,3,0,3,0.0,0.0,-3.000000000000063,-1.000000000000021,-8.3487571341097,0,0,2026-05-08,2026-07-07,300.0,307.9881428571425,7.98814285714252,2.662714285714163,5.529621941809079,8,1,7,12.5,1.383826527460304,3.92505283693699,0.49063160461712374,0.7507914284489374,0,0
USDCHF,5,0.15,1.25,-1000000000.0,-1000002.8064285715,2026-05-08,2026-06-18,300.0,289.5720000000001,-10.427999999999884,-3.475999999999957,3.475999999999961,4,0,4,0.0,0.0,-3.999999999999937,-0.9999999999999842,-6.1052404253295185,0,0,2026-06-19,2026-07-07,300.0,291.58071428571475,-8.419285714285252,-2.806428571428421,2.806428571428417,3,0,3,0.0,0.0,-3.0933432502787643,-1.031114416759588,-8.298349830858628,0,0,2026-05-08,2026-07-07,300.0,281.78271428571475,-18.217285714285254,-6.072428571428423,6.072428571428418,7,0,7,0.0,0.0,-7.093343250278701,-1.0133347500398144,-6.9027388460503145,0,0
US100,60,0.1,0.75,10.661591068855076,-1000002.8101152381,2026-05-08,2026-06-18,300.0,337.98846500000013,37.98846500000013,12.662821666666702,7.746829921411173,19,6,13,31.57894736842105,1.7101598746822841,13.682263926901246,0.720119154047434,2.061711312271996,0,0,2026-06-19,2026-07-07,300.0,291.569654285714,-8.430345714285977,-2.810115238095323,3.713189236248509,6,2,4,33.33333333333333,0.25023911068104654,-2.7695226629475878,-0.4615871104912646,-6.805417604422706,0,0,2026-05-08,2026-07-07,300.0,330.49601928571417,30.49601928571417,10.165339761904724,7.746829921411173,25,8,17,32.0,1.4710764397238625,10.91274126395366,0.4365096505581464,1.4626810824130152,0,0
US100,5,0.05,1.0,-1000000000.0,-1000002.8183921429,2026-05-08,2026-06-18,300.0,231.61455964285653,-68.38544035714347,-22.795146785714493,22.795146785714486,17,0,17,0.0,0.0,-27.228567421576702,-1.6016804365633355,-13.436110227788726,0,0,2026-06-19,2026-07-07,300.0,291.5448235714287,-8.455176428571292,-2.8183921428570957,2.8183921428570975,3,0,3,0.0,0.0,-2.999999999999954,-0.9999999999999846,-9.256436825639122,0,0,2026-05-08,2026-07-07,300.0,224.98695535714236,-75.01304464285764,-25.004348214285876,25.004348214285876,20,0,20,0.0,0.0,-30.228567421576656,-1.5114283710788328,-11.842370811715934,0,0
BTCUSD,60,0.05,1.0,-1000000000.0,-1000002.8586171429,2026-05-08,2026-06-18,300.0,255.7441099999995,-44.255890000000505,-14.751963333333507,14.751963333333501,12,0,12,0.0,0.0,-20.025809423084233,-1.668817451923686,-11.291682893977166,0,0,2026-06-19,2026-07-07,300.0,291.42414857142853,-8.575851428571468,-2.858617142857156,2.858617142857156,3,0,3,0.0,0.0,-3.718050868681777,-1.2393502895605923,-8.05803615678875,0,0,2026-05-08,2026-07-07,300.0,247.168258571428,-52.831741428572,-17.610580476190663,17.61058047619067,15,0,15,0.0,0.0,-23.74386029176601,-1.5829240194510672,-10.340867926199273,0,0
AUDUSD,5,0.075,1.25,11.79983698311193,-1000002.85875,2026-05-08,2026-06-18,300.0,330.85280357142835,30.852803571428353,10.284267857142781,2.8091452506158943,5,1,4,20.0,3.4987699636847127,10.566737115916018,2.1133474231832037,2.1487775838941796,0,0,2026-06-19,2026-07-07,300.0,291.42374999999964,-8.576250000000357,-2.858750000000121,2.8587500000001187,3,0,3,0.0,0.0,-3.0000000000001523,-1.0000000000000508,-8.351243323619908,0,0,2026-05-08,2026-07-07,300.0,321.41410714285644,21.414107142856437,7.1380357142854844,5.581843452687543,8,1,7,12.5,1.9829345661100812,7.566737115915865,0.9458421394894831,1.2990606639599265,0,0
AUDUSD,5,0.05,1.25,17.681179881088408,-1000002.8641071429,2026-05-08,2026-06-18,300.0,347.5627142857112,47.562714285711195,15.854238095237072,3.3515948975676126,5,1,4,20.0,4.2056209741860275,17.348188439568865,3.469637687913773,2.3135083991716314,0,0,2026-06-19,2026-07-07,300.0,291.4076785714292,-8.592321428570813,-2.864107142856942,2.8641071428569376,3,0,3,0.0,0.0,-2.9999999999997957,-0.9999999999999319,-8.35347852747126,0,0,2026-05-08,2026-07-07,300.0,337.64485714285473,37.64485714285473,12.548285714284901,6.109500263972594,8,1,7,12.5,2.52068834181625,14.34818843956907,1.7935235549461337,1.5849064434269082,0,0
USDCAD,30,0.15,1.0,-1.3214323429220582,-1000002.8981428571,2026-05-08,2026-06-18,300.0,303.63410714285595,3.634107142855953,1.211369047618649,7.643345238095245,14,4,10,28.57142857142857,1.1423694427926285,1.5912161779804839,0.11365829842717742,0.6011606828853754,0,0,2026-06-19,2026-07-07,300.0,291.3055714285716,-8.694428571428375,-2.8981428571427936,2.8981428571427914,3,0,3,0.0,0.0,-3.037344398340168,-1.012448132780056,-8.348240533138052,0,0,2026-05-08,2026-07-07,300.0,294.93967857142763,-5.060321428572365,-1.6867738095241225,7.643345238095245,17,4,13,23.52941176470588,0.8521252513909043,-1.446128220359684,-0.08506636590351081,-0.5018205204800185,0,0
US30,15,0.2,0.75,-1000000000.0,-1000002.9019809524,2026-05-08,2026-06-18,300.0,274.25371428571447,-25.746285714285534,-8.582095238095178,9.130428571428505,22,4,18,18.181818181818183,0.3069880296394282,-10.748507825144928,-0.48856853750658763,-7.356866408045412,0,0,2026-06-19,2026-07-07,300.0,291.29405714285724,-8.705942857142759,-2.9019809523809226,4.932588837494166,9,3,6,33.33333333333333,0.5114494514973715,-3.0300458610303513,-0.3366717623367057,-4.454393218818654,0,0,2026-05-08,2026-07-07,300.0,269.33711428571456,-30.662885714285437,-10.220961904761817,11.486295238095162,31,7,24,22.58064516129032,0.36807373957855816,-13.778553686175279,-0.44446947374758966,-6.276744845317996,0,0
USDCAD,30,0.2,0.75,-1000000000.0,-1000002.911,2026-05-08,2026-06-18,300.0,280.8224285714286,-19.17757142857141,-6.392523809523809,10.966238095237903,22,5,17,22.727272727272727,0.5439077507448901,-7.840501982701884,-0.35638645375917655,-3.0944957039973886,0,0,2026-06-19,2026-07-07,300.0,291.2669999999997,-8.733000000000288,-2.911000000000097,3.755969300738987,8,3,5,37.5,0.3833933488667395,-3.100216484904922,-0.38752706061311526,-5.272443043061745,0,0,2026-05-08,2026-07-07,300.0,274.0835714285713,-25.916428571428696,-8.638809523809565,10.966238095237903,30,8,22,26.666666666666668,0.5054723384535542,-10.940718467606807,-0.3646906155868936,-3.41892804891691,0,0
US30,60,0.15,0.75,5.724885229379955,-1000002.93565,2026-05-08,2026-06-18,300.0,319.249103571429,19.249103571428975,6.4163678571429905,3.6044029889594786,20,8,12,40.0,1.570058418372781,8.181480301779542,0.4090740150889771,2.1125898663272715,0,0,2026-06-19,2026-07-07,300.0,291.1930500000001,-8.806949999999915,-2.9356499999999675,3.598650000000002,7,2,5,28.57142857142857,0.1842357550748276,-4.267576480298255,-0.6096537828997508,-9.308113536601075,0,0,2026-05-08,2026-07-07,300.0,310.44215357142906,10.44215357142906,3.480717857143012,6.670502207651259,27,10,17,37.03703703703704,1.234324205213562,3.913903821481288,0.14495940079560324,1.025539167665176,0,0
ETHUSD,15,0.075,1.5,-1000000000.0,-1000002.9482166071,2026-05-08,2026-06-18,300.0,281.51061982142863,-18.489380178571366,-6.16312672619046,6.163126726190455,6,0,6,0.0,0.0,-6.396371341544127,-1.0660618902573544,-7.714913099750092,0,0,2026-06-19,2026-07-07,300.0,291.1553501785714,-8.844649821428618,-2.948216607142873,2.948216607142873,3,0,3,0.0,0.0,-3.0000000000000115,-1.0000000000000038,-8.35343846041302,0,0,2026-05-08,2026-07-07,300.0,273.22788178571426,-26.77211821428574,-8.924039404761919,8.924039404761913,9,0,9,0.0,0.0,-9.396371341544139,-1.044041260171571,-8.00252313969343,0,0
